참여자번호,브레이크유형,감속정도,구간번호,브레이크세기,반응시간,인지시간,브레이크횟수,실시간앞차간격최소,실시간앞차간격최대
17,D면적변화제동등,고감속,5,0.0401,1.552,0.61,1,28.5109,37.9225
17,D면적변화제동등,저감속,9,0,0,0.768,0,31.31098,37.0746
17,D면적변화제동등,저감속,10,0,0,0,0,45.11081,45.45745
17,D면적변화제동등,저감속,11,0,0,0.719,0,38.03062,43.24249
17,D면적변화제동등,고감속,6,0.25478,1.352,0,1,18.16487,24.053
17,D면적변화제동등,저감속,12,0,0,0,0,34.99365,38.34574
17,D면적변화제동등,고감속,7,0.09412,2.222,0,1,28.50988,37.7199
17,D면적변화제동등,저감속,13,0,0,0.355,0,23.18629,26.96102
17,D면적변화제동등,고감속,8,0.22841,1.455,0.695,1,32.32563,44.0034
17,D면적변화제동등,저감속,14,0.25069,1.374,0.614,1,32.02449,44.0034
17,D면적변화제동등,저감속,15,0.03075,1.98,0.697,1,19.69455,30.34768
17,D면적변화제동등,저감속,16,0,0,0.425,0,21.83523,23.95964
17,D면적변화제동등,저감속,17,0,0,0,0,50.3136,51.08855
17,D면적변화제동등,저감속,18,0,0,0,0,39.88025,44.18391
17,D면적변화제동등,고감속,9,0.28727,1.35,0.88,1,12.80333,26.94199
17,D면적변화제동등,저감속,19,0,0,0.74,0,43.71729,44.8956
17,D면적변화제동등,저감속,20,0,0,0,0,40.61296,43.0035
17,D면적변화제동등,저감속,21,0,0,0,0,44.07558,45.22481
17,D면적변화제동등,고감속,10,0.31098,1.081,0.531,1,23.31779,39.33741
18,A기본제동등,저감속,1,0,0,0.435,0,42.74002,45.83959
18,A기본제동등,저감속,2,0,0,1.098,0,41.34732,46.85992
18,A기본제동등,저감속,3,0,0,0,0,48.90709,49.70072
18,A기본제동등,고감속,1,0.03059,1.63,1.085,2,30.86698,48.9386
18,A기본제동등,저감속,4,0.01958,0,0,0,12.21078,12.68616
18,A기본제동등,저감속,5,0,0,0.597,0,37.77215,38.98661
18,A기본제동등,저감속,6,0,0,0,0,30.89233,32.96
18,A기본제동등,고감속,2,0.08285,1.067,0.45,1,14.27553,27.72872
18,A기본제동등,저감속,7,0.09553,0,0,0,15.10998,20.70592
18,A기본제동등,저감속,8,0,0,1.4,0,39.00465,41.06997
18,A기본제동등,고감속,3,0,0,0.182,0,30.42406,41.14127
18,A기본제동등,고감속,4,0.02409,1,0,1,31.41332,36.09034
18,A기본제동등,저감속,9,0.00109,0.879,0,1,33.77259,35.9999
18,A기본제동등,저감속,10,0,0,0.509,0,15.75881,22.62795
18,A기본제동등,저감속,11,0,0,0.667,0,19.40485,20.90786
18,A기본제동등,고감속,5,0,0,0.989,0,39.12485,49.56981
18,A기본제동등,저감속,12,0,0,0.158,0,22.29354,27.15698
18,A기본제동등,저감속,13,0,0,0.797,0,37.08949,40.7981
18,A기본제동등,고감속,6,0.07854,0.993,0.29,1,17.86036,32.79346
18,A기본제동등,고감속,7,0.04667,1.552,0,2,18.98459,32.38497
18,A기본제동등,저감속,14,0.01406,1.366,0,1,25.34938,32.38497
18,A기본제동등,저감속,15,0,0,0.184,0,23.60645,25.18264
18,A기본제동등,저감속,16,0,0,0,0,33.78369,36.12928
18,A기본제동등,저감속,17,0,0,0.563,0,41.69584,42.80524
18,A기본제동등,저감속,18,0,0,0.81,0,38.29737,39.8462
18,A기본제동등,고감속,8,0.03269,1.062,0.588,1,21.60259,33.47414
18,A기본제동등,고감속,9,0.02178,1.895,0,1,29.79405,37.95069
18,A기본제동등,저감속,19,0,0,0,0,27.90271,29.14122
18,A기본제동등,저감속,20,0,0,2.591,0,43.61909,51.89166
18,A기본제동등,저감속,21,0,0,0.474,0,37.31657,40.08812
18,A기본제동등,저감속,22,0,0,1.17,0,48.55087,49.76428
18,A기본제동등,고감속,10,0.06645,0.927,0.473,1,25.13036,40.84716
18,A기본제동등,저감속,23,0.07079,0.816,0.362,1,25.78385,40.16851
18,A기본제동등,저감속,24,0,0,0.186,0,24.59565,26.18704
18,B밝기변화제동등,고감속,1,0.01295,1.29,0.584,1,25.45473,44.93676
18,B밝기변화제동등,저감속,1,0,0,0.568,0,15.31007,16.34682
18,B밝기변화제동등,저감속,2,0,0,0.154,0,20.11924,22.05145
18,B밝기변화제동등,저감속,3,0,0,0,0,54.16025,55.61306
18,B밝기변화제동등,고감속,2,0.0588,0.704,0.04,2,19.21679,32.72859
18,B밝기변화제동등,저감속,4,0,0,0.584,0,17.43336,19.5168
18,B밝기변화제동등,저감속,5,0,0,0.644,0,33.08259,35.96375
18,B밝기변화제동등,저감속,6,0,0,0.559,0,34.25714,35.80533
18,B밝기변화제동등,저감속,7,0,0,1.052,0,46.595,47.3761
18,B밝기변화제동등,저감속,8,0,0,0,0,38.77784,41.25635
18,B밝기변화제동등,고감속,3,0.05856,1.622,0.261,1,18.33772,36.97105
18,B밝기변화제동등,저감속,9,0.08049,0.629,0,1,22.21176,31.90626
18,B밝기변화제동등,저감속,10,0,0,1.464,0,41.13192,43.3945
18,B밝기변화제동등,고감속,4,0.02995,1.798,0.538,1,26.30251,43.0857
18,B밝기변화제동등,저감속,11,0,0,0,0,47.81593,50.87119
18,B밝기변화제동등,고감속,5,0.00691,1.573,0,1,28.1141,41.62487
18,B밝기변화제동등,저감속,12,0,0,0.469,0,23.64674,28.63825
18,B밝기변화제동등,저감속,13,0,0,0.788,0,33.00114,35.91905
18,B밝기변화제동등,고감속,6,0,0,0.669,0,30.47022,35.91905
18,B밝기변화제동등,저감속,14,0,0,0.105,0,33.59453,37.42191
18,B밝기변화제동등,저감속,15,0,0,0.461,0,24.67587,27.9598
18,B밝기변화제동등,저감속,16,0,0,0,0,36.78833,38.55789
18,B밝기변화제동등,고감속,7,0.07499,1.141,0.354,1,23.5293,35.10002
18,B밝기변화제동등,저감속,17,0.07418,1.059,0.272,1,25.471,34.923
18,B밝기변화제동등,저감속,18,0,0,0.115,0,29.31903,32.25893
18,B밝기변화제동등,저감속,19,0,0,0,0,40.99133,42.5284
18,B밝기변화제동등,고감속,8,0.03756,1.295,0.358,1,29.83041,39.47916
18,B밝기변화제동등,저감속,20,0,0,0,0,31.82815,32.17689
18,B밝기변화제동등,저감속,21,0,0,0,0,26.44926,28.11765
18,B밝기변화제동등,고감속,9,0.06459,1.44,0.746,1,28.307,34.92682
18,B밝기변화제동등,저감속,22,0,0,0.704,0,33.81678,34.92682
18,B밝기변화제동등,고감속,10,0.06155,0.995,0.431,1,25.84941,34.88181
18,B밝기변화제동등,저감속,23,0,0,0.221,0,20.59268,24.45164
18,B밝기변화제동등,저감속,24,0,0,0.072,0,22.91973,24.33446
18,C점멸주파수변화제동등,저감속,1,0,0,0.449,0,33.08278,34.56
18,C점멸주파수변화제동등,고감속,1,0.02813,1.268,0.594,1,27.38659,35.11602
18,C점멸주파수변화제동등,저감속,2,0,0,0.157,0,29.42247,30.58395
18,C점멸주파수변화제동등,저감속,3,0,0,0.659,0,43.39288,46.85711
18,C점멸주파수변화제동등,고감속,2,0.01773,1.616,0,1,31.38454,42.54345
18,C점멸주파수변화제동등,저감속,4,0,0,0,0,48.8236,52.13514
18,C점멸주파수변화제동등,저감속,5,0,0,0.196,0,31.91134,37.41393
18,C점멸주파수변화제동등,고감속,3,0.02927,1.427,0,1,15.09855,26.12257
18,C점멸주파수변화제동등,저감속,6,0.01097,1.355,0,1,19.016,26.10048
18,C점멸주파수변화제동등,저감속,7,0,0,0.495,0,48.17995,52.76675
18,C점멸주파수변화제동등,저감속,8,0,0,0.116,0,33.53112,40.06137
18,C점멸주파수변화제동등,고감속,4,0.03236,0.899,0,1,15.64942,26.36389
18,C점멸주파수변화제동등,저감속,9,0,0,0.72,0,42.08399,47.28563
18,C점멸주파수변화제동등,저감속,10,0,0,0.685,0,32.92309,35.51417
18,C점멸주파수변화제동등,저감속,11,0,0,0,0,50.12104,52.47961
18,C점멸주파수변화제동등,고감속,5,0.04012,1.018,0,2,10.32411,29.18749
18,C점멸주파수변화제동등,고감속,6,0.03628,1.557,0.601,1,26.61647,39.9806
18,C점멸주파수변화제동등,저감속,12,0,0,0.404,0,34.9568,36.55373
18,C점멸주파수변화제동등,저감속,13,0,0,0.154,0,27.42489,33.76954
18,C점멸주파수변화제동등,고감속,7,0.04603,0.61,0.121,1,21.72142,32.43032
18,C점멸주파수변화제동등,저감속,14,0,0,0,0,24.82054,27.10954
18,C점멸주파수변화제동등,고감속,8,0.01516,1.177,0.611,1,28.23803,38.22624
18,C점멸주파수변화제동등,저감속,15,0,0,1.011,0,19.03598,24.96436
18,C점멸주파수변화제동등,저감속,16,0,0,0,0,26.09681,27.86489
18,C점멸주파수변화제동등,고감속,9,0,0,0.596,0,34.19949,42.25384
18,C점멸주파수변화제동등,저감속,17,0,0,0.159,0,36.59084,42.24218
18,C점멸주파수변화제동등,저감속,18,0,0,0.122,0,22.89679,27.79369
18,C점멸주파수변화제동등,저감속,19,0,0,0,0,42.73643,45.855
18,C점멸주파수변화제동등,고감속,10,0.0488,1.033,0.187,1,26.2687,41.80837
18,C점멸주파수변화제동등,저감속,20,0.0629,0.403,0,1,30.3397,38.34732
18,C점멸주파수변화제동등,저감속,21,0,0,0.121,0,19.14185,22.14206
18,C점멸주파수변화제동등,저감속,22,0,0,0.986,0,33.43367,37.04248
18,C점멸주파수변화제동등,저감속,23,0,0,1.622,0,31.76596,36.6666
18,D면적변화제동등,고감속,1,0.01375,1.021,0.38,1,28.84797,35.0742
18,D면적변화제동등,저감속,1,0.01342,0,0,0,28.55654,31.56717
18,D면적변화제동등,저감속,2,0,0,0.389,0,26.87525,29.65879
18,D면적변화제동등,저감속,3,0,0,0,0,39.84126,42.44818
18,D면적변화제동등,저감속,4,0,0,0.616,0,29.88676,32.49182
18,D면적변화제동등,고감속,2,0.00334,2.236,0.794,1,31.50195,42.51082
18,D면적변화제동등,저감속,5,0,0,0.179,0,36.60935,38.07575
18,D면적변화제동등,저감속,6,0,0,0.628,0,31.52247,35.62413
18,D면적변화제동등,고감속,3,0.01402,1.591,0.558,1,24.83115,35.62413
18,D면적변화제동등,저감속,7,0.03108,0.945,0.428,1,34.86034,36.91288
18,D면적변화제동등,고감속,4,0.03107,0.557,0.077,1,34.07798,36.91288
18,D면적변화제동등,저감속,8,0,0,0.497,0,18.46641,23.62513
18,D면적변화제동등,저감속,9,0,0,0,0,38.72951,39.01476
18,D면적변화제동등,저감속,10,0,0,0,0,36.50368,38.52373
18,D면적변화제동등,고감속,5,0.03439,2.131,0.377,1,19.10967,35.70947
18,D면적변화제동등,고감속,6,0,0,0.357,0,32.40395,41.57273
18,D면적변화제동등,저감속,11,0,0,0.513,0,15.52722,18.27543
18,D면적변화제동등,저감속,12,0,0,0,0,19.27176,21.01301
18,D면적변화제동등,저감속,13,0,0,1.159,0,51.83493,52.98004
18,D면적변화제동등,고감속,7,0.03988,2.048,0.661,1,24.1834,41.31566
18,D면적변화제동등,저감속,14,0.04756,1.528,0.141,2,23.79764,40.75663
18,D면적변화제동등,저감속,15,0,0,1.437,0,20.07716,22.26417
18,D면적변화제동등,저감속,16,0,0,0,0,32.72261,34.30434
18,D면적변화제동등,저감속,17,0,0,0.269,0,26.77988,28.04295
18,D면적변화제동등,고감속,8,0.04446,1.414,0.324,1,37.47267,51.39341
18,D면적변화제동등,저감속,18,0.01446,1.441,0.784,1,19.16535,27.40617
18,D면적변화제동등,저감속,19,0,0,0.749,0,18.38633,20.28315
18,D면적변화제동등,저감속,20,0,0,0,0,35.03047,38.64837
18,D면적변화제동등,고감속,9,0.01944,1.476,0.655,1,27.02618,33.64501
18,D면적변화제동등,저감속,21,0,0,0.725,0,27.31985,33.46861
18,D면적변화제동등,저감속,22,0,0,0,0,49.68546,53.36119
18,D면적변화제동등,고감속,10,0.03379,1.274,0,2,14.16892,30.65134
18,D면적변화제동등,저감속,23,0.01189,1.166,0,1,23.34157,30.38086
18,D면적변화제동등,저감속,24,0,0,0.341,0,33.18711,36.85457
18,D면적변화제동등,저감속,25,0,0,0,0,24.95253,25.97362
19,A기본제동등,저감속,1,0.03958,1.471,0.644,1,26.69192,33.7045
19,A기본제동등,고감속,1,0.04804,1.294,0.467,1,26.25951,33.7045
19,A기본제동등,저감속,2,0,0,0.418,0,26.56757,30.37433
19,A기본제동등,저감속,3,0,0,0.35,0,33.81187,35.03855
19,A기본제동등,저감속,4,0,0,0,0,26.39258,27.98951
19,A기본제동등,고감속,2,0.01832,1.336,0.59,2,17.29512,27.9831
19,A기본제동등,저감속,5,0.0159,0.97,0.27,1,15.35167,16.29775
19,A기본제동등,저감속,6,0,0,0.284,0,31.48145,34.37087
19,A기본제동등,고감속,3,0.02293,1.695,0.484,1,16.6722,33.54562
19,A기본제동등,저감속,7,0.00736,1.004,0,1,22.60016,31.55233
19,A기본제동등,저감속,8,0,0,0.294,0,38.58929,42.81174
19,A기본제동등,저감속,9,0,0,0.475,0,29.03613,34.80688
19,A기본제동등,고감속,4,0,0,0.395,0,24.54897,34.72166
19,A기본제동등,저감속,10,0,0,1.193,0,29.44484,43.15954
19,A기본제동등,저감속,11,0,0,0.379,0,40.75664,41.542
19,A기본제동등,저감속,12,0,0,0,0,30.16243,33.96485
19,A기본제동등,고감속,5,0.01547,2.007,0.553,1,30.09927,43.26384
19,A기본제동등,저감속,13,0,0,0.22,0,34.06766,41.50383
19,A기본제동등,고감속,6,0.02944,1.375,0,1,21.84962,31.03733
19,A기본제동등,고감속,7,0.02663,2.583,0.615,1,15.42496,32.43777
19,A기본제동등,저감속,14,0,0,0,0,19.68177,28.67916
19,A기본제동등,저감속,15,0.02456,0.972,0.267,1,33.13871,34.87612
19,A기본제동등,저감속,16,0.02146,1.627,0.125,1,35.40702,42.75049
19,A기본제동등,저감속,17,0,0,0,0,55.58641,62.1473
19,A기본제동등,저감속,18,0.00023,0,0,0,43.78017,44.86138
19,A기본제동등,고감속,8,0.09416,1.098,0.519,1,14.37501,27.56557
19,A기본제동등,저감속,19,0,0,0,0,38.64969,39.19761
19,A기본제동등,저감속,20,0,0,0.135,0,30.87243,37.96745
19,A기본제동등,저감속,21,0,0,0.303,0,40.17147,44.97745
19,A기본제동등,저감속,22,0,0,0,0,38.01328,40.679
19,A기본제동등,고감속,9,0.00276,2.018,0.608,1,37.19411,45.30763
19,A기본제동등,저감속,23,0.00398,1.48,0,1,22.94168,30.01794
19,A기본제동등,저감속,24,0,0,0,0,19.70774,23.34997
19,A기본제동등,고감속,10,0.01698,1.43,0.207,1,36.22177,49.71738
19,A기본제동등,저감속,25,0.01898,1.304,0.195,1,35.91333,49.23887
19,A기본제동등,저감속,26,0,0,0,0,18.20183,27.29694
19,B밝기변화제동등,저감속,1,0,0,0.671,0,36.3398,37.87774
19,B밝기변화제동등,고감속,1,0.01455,2.254,0.502,1,27.28218,37.87774
19,B밝기변화제동등,저감속,2,0,0,0.543,0,34.28374,36.63622
19,B밝기변화제동등,저감속,3,0,0,0,0,23.50231,26.75499
19,B밝기변화제동등,저감속,4,0,0,0.509,0,44.94794,48.57386
19,B밝기변화제동등,저감속,5,0,0,0,0,35.3467,36.25336
19,B밝기변화제동등,고감속,2,0.07344,1.246,0.586,1,18.30735,29.43443
19,B밝기변화제동등,저감속,6,0,0,0.592,0,39.4046,42.51154
19,B밝기변화제동등,저감속,7,0,0,0,0,29.96644,31.34741
19,B밝기변화제동등,고감속,3,0.01361,1.972,0,1,26.17436,36.53102
19,B밝기변화제동등,저감속,8,0,0,0.45,0,29.95877,30.69374
19,B밝기변화제동등,저감속,9,0,0,0.595,0,35.6646,36.53824
19,B밝기변화제동등,저감속,10,0,0,0.5,0,28.67458,36.24778
19,B밝기변화제동등,저감속,11,0,0,0.429,0,39.88873,42.96753
19,B밝기변화제동등,고감속,4,0.07213,1.42,0.13,1,22.4046,41.69266
19,B밝기변화제동등,저감속,12,0,0,0.477,0,23.211,23.88948
19,B밝기변화제동등,저감속,13,0,0,1.265,0,34.46119,38.65197
19,B밝기변화제동등,저감속,14,0,0,0.669,0,40.28687,48.3155
19,B밝기변화제동등,고감속,5,0,0,0.59,0,38.49341,48.3155
19,B밝기변화제동등,고감속,6,0.01145,1.889,0.536,1,27.3917,39.87848
19,B밝기변화제동등,저감속,15,0,0,0.787,0,32.23029,34.80041
19,B밝기변화제동등,저감속,16,0,0,0,0,36.68506,39.02739
19,B밝기변화제동등,고감속,7,0.06993,1.303,0.594,1,23.67688,34.08632
19,B밝기변화제동등,저감속,17,0.05827,0.852,0.143,1,25.42265,33.35291
19,B밝기변화제동등,저감속,18,0,0,1.282,0,31.45844,36.38542
19,B밝기변화제동등,저감속,19,0,0,0,0,41.54634,41.98524
19,B밝기변화제동등,고감속,8,0.02076,1.41,0.514,2,25.75059,41.53894
19,B밝기변화제동등,저감속,20,0.03,0.705,0,2,26.61514,38.80166
19,B밝기변화제동등,고감속,9,0.02197,1.78,0.577,1,33.52581,42.46842
19,B밝기변화제동등,저감속,21,0.03159,1.281,0.078,1,33.20396,42.05032
19,B밝기변화제동등,저감속,22,0,0,0.669,0,26.95241,33.36679
19,B밝기변화제동등,저감속,23,0,0,0.727,0,27.78473,29.64316
19,B밝기변화제동등,저감속,24,0,0,0,0,34.20604,35.0527
19,B밝기변화제동등,저감속,25,0,0,0.677,0,34.748,38.09948
19,B밝기변화제동등,저감속,26,0.07238,1.329,0.599,1,20.21801,35.19845
19,B밝기변화제동등,고감속,10,0.08043,1.248,0.518,1,18.59175,35.09794
19,C점멸주파수변화제동등,저감속,1,0,0,0.442,0,28.79768,29.64782
19,C점멸주파수변화제동등,저감속,2,0,0,0.541,0,39.49752,39.92565
19,C점멸주파수변화제동등,저감속,3,0.0186,1.663,0.645,1,28.01575,38.77337
19,C점멸주파수변화제동등,고감속,1,0.01948,1.575,0.557,1,27.84622,38.77337
19,C점멸주파수변화제동등,저감속,4,0,0,0.306,0,27.72622,32.70808
19,C점멸주파수변화제동등,저감속,5,0,0,0.448,0,36.7415,38.71122
19,C점멸주파수변화제동등,고감속,2,0.05294,1.376,0.508,1,25.3262,37.62138
19,C점멸주파수변화제동등,저감속,6,0,0,0.354,0,32.06436,37.51628
19,C점멸주파수변화제동등,저감속,7,0,0,0.426,0,25.69786,30.74598
19,C점멸주파수변화제동등,저감속,8,0,0,0,0,30.51961,31.62618
19,C점멸주파수변화제동등,고감속,3,0.02877,1.699,0,1,21.9828,31.33055
19,C점멸주파수변화제동등,고감속,4,0.0089,1.295,0.335,1,29.16701,44.37359
19,C점멸주파수변화제동등,저감속,9,0,0,0.295,0,31.37458,33.18702
19,C점멸주파수변화제동등,저감속,10,0,0,0.347,0,33.39408,38.83914
19,C점멸주파수변화제동등,고감속,5,0.12745,0.985,0.258,1,20.9197,34.3192
19,C점멸주파수변화제동등,저감속,11,0,0,0,0,19.66634,20.47305
19,C점멸주파수변화제동등,저감속,12,0,0,0,0,31.78664,33.56387
19,C점멸주파수변화제동등,고감속,6,0.05799,1.327,0.615,1,18.51323,29.69104
19,C점멸주파수변화제동등,저감속,13,0.03379,1.126,0.414,1,20.31181,29.49868
19,C점멸주파수변화제동등,저감속,14,0,0,0,0,36.71019,38.06435
19,C점멸주파수변화제동등,고감속,7,0.03897,1.276,0.456,1,24.87667,34.83302
19,C점멸주파수변화제동등,저감속,15,0.06445,0.325,0,1,24.99992,31.72204
19,C점멸주파수변화제동등,저감속,16,0,0,0.627,0,22.31896,30.64639
19,C점멸주파수변화제동등,저감속,17,0,0,0.34,0,19.80451,24.12508
19,C점멸주파수변화제동등,저감속,18,0,0,0.37,0,32.41067,33.60556
19,C점멸주파수변화제동등,고감속,8,0.03682,1.749,0,1,16.05542,28.63066
19,C점멸주파수변화제동등,저감속,19,0,0,0,0,31.46086,31.85658
19,C점멸주파수변화제동등,저감속,20,0,0,0.568,0,29.79408,33.4557
19,C점멸주파수변화제동등,고감속,9,0.01657,2.284,0,1,30.39585,44.42176
19,C점멸주파수변화제동등,저감속,21,0.02407,1.56,0.26,1,30.01647,43.47847
19,C점멸주파수변화제동등,저감속,22,0,0,0.925,0,33.54306,35.26936
19,C점멸주파수변화제동등,저감속,23,0,0,0.427,0,26.78614,30.9852
19,C점멸주파수변화제동등,저감속,24,0,0,0.434,0,41.12117,41.6926
19,D면적변화제동등,고감속,1,0.04028,1.475,0.477,1,23.87542,28.09173
19,D면적변화제동등,저감속,1,0,0,0.42,0,31.16507,32.48463
19,D면적변화제동등,저감속,2,0,0,0,0,38.20559,38.99725
19,D면적변화제동등,고감속,2,0.05623,1.345,0.489,1,21.77588,36.07009
19,D면적변화제동등,저감속,3,0,0,0,0,37.29254,42.83885
19,D면적변화제동등,저감속,4,0,0,0,0,27.61983,29.99817
19,D면적변화제동등,저감속,5,0,0,1.477,0,35.7804,36.66469
19,D면적변화제동등,저감속,6,0,0,0,0,33.82142,35.59667
19,D면적변화제동등,저감속,7,0.05477,1.292,0.44,1,17.48652,29.74055
19,D면적변화제동등,고감속,3,0.0584,1.215,0.363,1,17.98764,29.68782
19,D면적변화제동등,저감속,8,0,0,0,0,45.82706,46.84662
19,D면적변화제동등,저감속,9,0,0,0.177,0,38.98375,45.90739
19,D면적변화제동등,고감속,4,0.01151,1.406,0.497,1,28.2902,37.43825
19,D면적변화제동등,저감속,10,0,0,0,0,29.48547,34.02456
19,D면적변화제동등,저감속,11,0,0,0.688,0,22.50778,26.47736
